user_id,segment_label,age,income_tier,usage_frequency,tech_savviness,price_sensitivity,feature_adoption_rate,subscription_tier,churn_risk_baseline,engagement_score,satisfaction_score,name,email,locale,country
u_000179,power_user,29,mid,weekly,10.0,1.7,0.646,premium,0.0882,82.8,78.7,Juan Sanford,smithcharles@example.org,uz_UZ,Cook Islands
u_000180,early_adopter,26,high,daily,9.0,4.7,0.908,premium,0.1925,86.6,85.7,Elizabeth Melendez,james96@example.net,shs_CA,New Zealand
u_000181,early_adopter,30,low,daily,10.0,6.7,0.839,premium,0.0865,74.1,100.0,Steven Lewis,derek15@example.net,se_NO,Sri Lanka
u_000182,enterprise_user,51,high,weekly,8.4,2.8,0.734,premium,0.0124,68.2,72.7,Anna Sloan,tmurphy@example.com,raj_IN,Belarus
u_000183,enterprise_user,44,high,weekly,5.4,1.0,0.361,premium,0.0429,82.6,49.5,Christopher Gomez,wilkinsondylan@example.com,szl_PL,Japan
u_000184,enterprise_user,40,mid,weekly,3.4,1.0,0.8,premium,0.0399,66.9,65.8,Melissa Martin,ashley44@example.com,eo_US,Albania
u_000185,power_user,30,high,weekly,7.3,1.5,0.843,free,0.0666,77.5,69.3,Sean Gray,deborah56@example.org,pt_BR,Belize
u_000186,early_adopter,34,low,daily,9.1,1.6,1.0,premium,0.0941,75.2,100.0,Robert Cole,joannabennett@example.org,se_NO,Dominica
u_000187,casual_browser,40,mid,occasional,2.1,4.2,0.243,premium,0.0676,36.2,57.0,Kimberly Riggs,pfields@example.com,ig_NG,Zimbabwe
u_000188,price_sensitive,45,mid,daily,8.2,7.8,0.464,basic,0.2408,55.5,33.1,Rodney Lee,michael75@example.org,eu_FR,Sweden
u_000189,power_user,26,high,daily,6.6,2.8,0.884,basic,0.0529,89.7,77.3,Anthony Dickerson,victoriacooper@example.net,nr_ZA,Germany
u_000190,power_user,29,mid,occasional,8.6,4.5,1.0,premium,0.1478,85.6,79.1,Melissa Phillips,howardshaun@example.net,wa_BE,Samoa
u_000191,casual_browser,37,mid,occasional,5.1,5.6,0.315,basic,0.2288,54.1,49.8,Jason Cohen,johnsonteresa@example.net,mai_IN,Portugal
u_000192,casual_browser,40,low,weekly,3.9,3.5,0.149,basic,0.1942,54.0,55.6,Kiara Moon MD,rdiaz@example.net,fi_FI,Western Sahara
u_000193,casual_browser,49,mid,weekly,9.0,5.9,0.207,free,0.1587,42.2,80.4,Judy Bailey,herrerajennifer@example.org,my_MM,Aruba
u_000194,enterprise_user,51,high,daily,5.8,2.2,0.601,premium,0.0423,69.0,43.0,David Cantu,livingstonmatthew@example.net,da_DK,Liechtenstein
u_000195,enterprise_user,28,high,daily,10.0,3.5,0.432,premium,0.0465,59.2,57.6,Cassandra Schultz,rodriguezjoshua@example.org,raj_IN,Martinique
u_000196,casual_browser,38,mid,occasional,4.8,2.7,0.198,free,0.1531,27.5,57.0,Anthony Williams,kimmarcus@example.com,ru_UA,Dominican Republic
u_000197,power_user,20,high,daily,7.9,3.7,0.843,premium,0.0847,86.5,62.9,Michael Nguyen,nguyencorey@example.net,mr_IN,Honduras
u_000198,power_user,27,mid,daily,9.0,1.3,0.704,basic,0.1794,87.4,55.0,Gary Craig,ofinley@example.net,pap_CW,Argentina
u_000199,early_adopter,27,mid,daily,8.1,3.0,0.788,free,0.159,81.3,64.7,Antonio Burton,shaunmartin@example.com,pap_CW,Saint Lucia
u_000200,enterprise_user,46,mid,daily,7.9,1.4,0.642,premium,0.1424,81.4,50.3,Regina Mcgee,vanessawelch@example.com,tcy_IN,Georgia
u_000201,casual_browser,52,mid,weekly,4.4,7.0,0.406,basic,0.2017,37.0,50.6,David Meyer,rosewilliam@example.net,ms_MY,Sao Tome and Principe
u_000202,price_sensitive,20,mid,occasional,10.0,8.4,0.177,free,0.2617,56.7,41.2,Alicia Beck,greenamanda@example.com,ik_CA,Macao
u_000203,power_user,31,mid,daily,7.4,4.2,0.718,basic,0.0911,78.4,87.2,Dennis Gates,whubbard@example.org,si_LK,Pitcairn Islands
u_000204,casual_browser,48,low,occasional,7.6,5.5,0.432,premium,0.2507,23.9,62.3,Susan Barnett,robertlopez@example.com,as_IN,Tokelau
u_000205,price_sensitive,32,low,weekly,8.3,8.2,0.193,free,0.3051,34.2,78.0,Bernard Rose,phernandez@example.org,bo_CN,Belarus
u_000206,early_adopter,26,mid,daily,10.0,4.5,0.769,free,0.1522,100.0,100.0,Timothy Jackson,washingtonveronica@example.com,bo_CN,Serbia
u_000207,casual_browser,53,mid,daily,1.6,3.7,0.347,free,0.2392,41.8,50.0,Jamie Hernandez,kellybrewer@example.net,iu_CA,Philippines
u_000208,casual_browser,22,mid,occasional,5.4,5.8,0.265,free,0.2934,34.5,43.9,Phillip Hernandez,alexandra16@example.net,lij_IT,Belize
u_000209,price_sensitive,32,low,weekly,3.0,9.6,0.14,free,0.2739,55.7,33.2,Angelica Howard,andrew52@example.com,dv_MV,Tajikistan
u_000210,casual_browser,40,mid,weekly,5.3,3.4,0.299,free,0.066,59.0,79.9,Molly Maldonado,emilycurtis@example.com,hsb_DE,Russian Federation
u_000211,enterprise_user,46,high,weekly,7.5,3.3,0.333,premium,0.0565,50.2,86.4,George Wood,vnewman@example.net,kn_IN,Swaziland
u_000212,price_sensitive,27,low,occasional,6.5,7.5,0.169,basic,0.5095,58.5,61.2,Sharon Hayes,rachel81@example.com,mr_IN,Pitcairn Islands
u_000213,casual_browser,31,mid,daily,8.6,10.0,0.219,free,0.1723,33.8,64.7,Stephanie Glenn,elizabeth30@example.com,an_ES,Uganda
u_000214,casual_browser,44,low,occasional,5.1,8.1,0.251,free,0.2891,32.6,60.5,Anna Steele,laurie58@example.org,mhr_RU,Tokelau
u_000215,enterprise_user,52,high,weekly,6.2,2.3,0.435,basic,0.0341,73.7,79.6,Ethan Harrell,robert52@example.net,af_ZA,Mauritania
u_000216,casual_browser,34,low,occasional,7.0,7.0,0.222,basic,0.2887,20.9,60.2,Kayla Reynolds,amy01@example.com,byn_ER,Australia
u_000217,early_adopter,25,high,weekly,9.5,1.0,0.875,premium,0.1725,75.5,89.7,Gina Norris,jbaker@example.org,gez_ET,Nicaragua
u_000218,enterprise_user,44,mid,daily,6.2,3.3,0.544,premium,0.048,49.3,81.6,Daniel Reeves,catherine50@example.com,pap_CW,Isle of Man
u_000219,early_adopter,31,mid,daily,9.5,4.1,0.92,premium,0.1598,75.3,77.7,Daniel Patel,bcuevas@example.net,he_IL,India
u_000220,early_adopter,24,high,weekly,9.5,3.8,0.913,premium,0.0856,83.7,69.1,Richard Harrington,stewartdouglas@example.net,raj_IN,Swaziland
u_000221,early_adopter,25,mid,daily,9.4,5.2,0.948,premium,0.1154,88.3,90.5,Reginald Chapman,lindawallace@example.com,da_DK,Kyrgyz Republic
u_000222,price_sensitive,51,low,occasional,4.8,7.7,0.208,basic,0.259,76.2,61.0,Stephanie Lee,dave46@example.com,km_KH,United States Virgin Islands
u_000223,price_sensitive,29,mid,weekly,5.8,9.4,0.291,basic,0.2619,53.0,51.8,David Daniels,williamsontanner@example.org,ka_GE,Saint Lucia
u_000224,early_adopter,31,low,daily,8.8,2.8,0.877,premium,0.0965,100.0,84.8,Teresa Lopez,nicole47@example.net,tg_TJ,Barbados
u_000225,enterprise_user,48,high,daily,7.1,2.6,0.576,basic,0.0243,82.8,72.2,Nicole Smith,jeffrey62@example.net,sa_IN,Tokelau
u_000226,price_sensitive,26,low,daily,5.6,8.3,0.123,premium,0.3347,50.0,43.5,Maria Johnston,richard63@example.net,sc_IT,Holy See (Vatican City State)
u_000227,casual_browser,41,high,occasional,6.3,3.0,0.05,basic,0.2547,26.7,38.7,David Christian,paul17@example.org,mi_NZ,Malaysia
u_000228,casual_browser,34,low,weekly,3.4,7.4,0.321,premium,0.1122,58.3,51.3,Amy Torres,holly09@example.com,sr_RS,Greenland
u_000229,enterprise_user,30,high,daily,4.4,3.7,0.508,premium,0.0539,60.9,59.6,Stephen Gross,gordonmarc@example.net,ve_ZA,Bangladesh
u_000230,early_adopter,26,mid,daily,8.6,4.5,0.797,premium,0.1537,90.7,73.8,Jonathan Cole,orosario@example.net,fil_PH,French Polynesia
u_000231,enterprise_user,39,high,daily,4.7,3.8,0.519,premium,0.041,73.2,62.9,Gina Leach,kayla26@example.com,ru_RU,Cocos (Keeling) Islands
u_000232,price_sensitive,28,mid,occasional,4.0,7.7,0.286,free,0.4667,54.6,62.1,Timothy Baker,oross@example.net,cv_RU,Antarctica (the territory South of 60 deg S)
u_000233,early_adopter,28,high,weekly,8.4,1.0,0.974,premium,0.1329,66.9,74.6,Christian Anderson,mmoore@example.com,ak_GH,Latvia
u_000234,enterprise_user,43,high,daily,8.6,3.8,0.416,premium,0.0585,76.4,76.3,Jodi Hinton,katrinaharvey@example.com,mg_MG,Swaziland
u_000235,early_adopter,32,low,daily,8.7,6.0,0.802,premium,0.0379,83.4,79.2,Deborah Ruiz,danaburnett@example.com,ca_ES,Guadeloupe
u_000236,casual_browser,35,high,occasional,6.1,7.8,0.214,basic,0.1452,39.1,57.9,Shelly Wheeler,jill87@example.net,mhr_RU,Niger
u_000237,casual_browser,38,mid,occasional,6.7,7.5,0.314,basic,0.1628,33.1,55.2,Sherry Soto,marilyn62@example.org,zh_HK,Romania
u_000238,power_user,29,high,daily,8.7,3.5,0.836,basic,0.0634,89.3,71.7,Kimberly Cohen,hurstmichael@example.org,unm_US,Spain
u_000239,casual_browser,49,low,occasional,3.5,5.6,0.312,basic,0.1516,62.1,48.8,Dr. Glenn Moss,jamesberry@example.com,raj_IN,Cambodia
u_000240,casual_browser,53,low,daily,7.7,4.2,0.409,premium,0.1995,74.6,73.5,Holly Vasquez,staffordjoshua@example.org,yi_US,Micronesia
u_000241,casual_browser,31,mid,occasional,5.1,3.2,0.276,free,0.1558,25.5,61.2,Brittany Schmitt,jennifergarcia@example.net,fy_NL,Iraq
u_000242,early_adopter,24,low,daily,9.2,2.6,1.0,premium,0.1172,88.0,83.9,Charles Davis,mhuang@example.net,ckb_IQ,Chile
u_000243,casual_browser,24,low,daily,4.3,4.0,0.455,free,0.2148,63.4,55.4,William Young,christinesmith@example.net,szl_PL,Sudan
u_000244,price_sensitive,26,low,weekly,2.9,7.2,0.177,free,0.4767,49.7,58.1,William Carlson,fischerian@example.net,sat_IN,Lithuania
u_000245,power_user,23,mid,daily,10.0,2.2,0.791,premium,0.0573,86.7,76.6,Ashley Odom,pattonyolanda@example.org,hsb_DE,British Indian Ocean Territory (Chagos Archipelago)
u_000246,enterprise_user,45,high,weekly,5.9,2.6,0.273,premium,0.0696,72.9,75.5,Andrew Green,ian15@example.com,kn_IN,Guyana
u_000247,price_sensitive,32,mid,weekly,3.9,9.1,0.225,free,0.346,49.3,49.9,Jeremy Scott,melissa63@example.net,gu_IN,Pitcairn Islands
u_000248,price_sensitive,27,low,occasional,4.5,8.2,0.163,free,0.2247,54.2,58.1,Angela Woodward,jonathanbailey@example.com,niu_NU,Northern Mariana Islands
u_000249,enterprise_user,37,high,daily,6.5,1.5,0.398,premium,0.0349,73.6,61.1,Denise Spencer,qmcmillan@example.org,yo_NG,Cayman Islands
u_000250,price_sensitive,26,low,weekly,6.3,7.7,0.377,basic,0.3591,52.4,71.3,Corey Williams,pellis@example.com,hsb_DE,Morocco
u_000251,casual_browser,24,low,weekly,2.7,5.9,0.285,premium,0.05,23.1,52.6,Scott Burke,alecanderson@example.org,byn_ER,Myanmar
u_000252,casual_browser,39,low,weekly,3.8,5.8,0.292,free,0.2232,48.9,35.6,Kelsey Barber,joseday@example.com,ks_IN,New Zealand
u_000253,casual_browser,52,mid,occasional,5.2,6.7,0.247,basic,0.1756,42.6,51.0,Angela Armstrong,joseph70@example.com,tk_TM,Equatorial Guinea
u_000254,price_sensitive,26,low,occasional,4.2,8.4,0.207,free,0.1816,47.4,72.0,Rhonda Nguyen,yellis@example.net,fo_FO,Holy See (Vatican City State)
u_000255,price_sensitive,25,low,daily,9.5,8.9,0.261,free,0.4314,45.6,55.4,Michelle Watson,fosterarthur@example.org,ss_ZA,Korea
u_000256,enterprise_user,59,high,daily,5.9,2.3,0.555,premium,0.0374,82.1,77.7,Tiffany Rush,imathis@example.net,yi_US,Nicaragua
u_000257,early_adopter,31,high,weekly,9.1,3.9,0.786,premium,0.1153,89.0,71.2,Amanda Delgado,brenda22@example.net,lb_LU,Anguilla
u_000258,casual_browser,43,low,weekly,6.8,4.8,0.41,basic,0.2968,58.7,64.0,Richard Wood,brian48@example.net,ml_IN,Jordan
u_000259,early_adopter,26,mid,weekly,9.0,3.1,0.879,basic,0.1136,86.4,79.7,William Murphy,ocalderon@example.org,se_NO,France
u_000260,enterprise_user,52,high,daily,7.6,1.0,0.438,premium,0.0364,67.4,64.7,Jessica Guzman,zsanders@example.org,be_BY,Guatemala
u_000261,enterprise_user,57,high,daily,5.4,3.0,0.629,basic,0.0313,88.5,68.6,Michelle Morse,vjones@example.net,niu_NU,British Virgin Islands
u_000262,price_sensitive,28,low,weekly,5.3,9.3,0.408,free,0.5086,69.9,72.6,Brian Meadows,dianajackson@example.com,si_LK,Somalia
u_000263,power_user,36,high,weekly,7.9,3.2,0.743,premium,0.0734,79.7,81.2,Charles Chase,susanguzman@example.org,ta_LK,Fiji
u_000264,price_sensitive,45,low,weekly,3.9,9.1,0.12,free,0.3554,56.3,74.6,Christina Clark,meyerheather@example.org,ve_ZA,Morocco
u_000265,casual_browser,29,mid,weekly,3.5,8.1,0.222,free,0.26,54.8,74.5,Raymond Maldonado,elizabeth95@example.com,se_NO,Sierra Leone
u_000266,early_adopter,26,mid,daily,7.8,1.8,0.802,free,0.1725,78.1,80.0,Kimberly White,zjackson@example.net,my_MM,Ukraine
u_000267,price_sensitive,21,low,daily,4.3,7.9,0.114,free,0.3114,34.8,42.8,Trevor Benson,debbie74@example.com,az_AZ,Bahamas
u_000268,early_adopter,31,mid,weekly,9.5,1.9,0.89,premium,0.1564,72.7,95.1,Nancy Chase,oliverkurt@example.net,th_TH,Georgia
u_000269,price_sensitive,26,low,weekly,9.2,8.3,0.357,free,0.2649,25.5,65.9,Lauren Simmons,donna40@example.com,zh_CN,Saint Pierre and Miquelon
u_000270,casual_browser,23,mid,weekly,4.7,5.4,0.184,basic,0.2754,49.2,72.0,Hailey Garza,morganclark@example.org,tg_TJ,Aruba
u_000271,casual_browser,36,low,occasional,5.7,5.5,0.279,free,0.2568,38.9,56.8,William Bates,jillphelps@example.net,ln_CD,Sudan
u_000272,casual_browser,36,mid,occasional,3.6,7.7,0.39,basic,0.2225,56.7,59.8,Christopher Anderson,rossandrew@example.com,se_NO,Singapore
u_000273,casual_browser,34,mid,weekly,3.7,5.1,0.28,premium,0.1772,38.2,57.4,Jesse Phillips,youngadam@example.net,doi_IN,Israel
u_000274,enterprise_user,53,mid,daily,10.0,4.4,0.687,premium,0.0872,81.6,67.3,Stephen Fry,vevans@example.org,bho_IN,Afghanistan
u_000275,power_user,28,high,daily,8.5,5.4,0.907,premium,0.0851,62.0,88.6,Janet White,dianemay@example.net,byn_ER,Bermuda
u_000276,price_sensitive,35,low,daily,7.4,10.0,0.145,basic,0.4458,58.6,52.6,Randy Davis,thomaswright@example.org,wa_BE,Madagascar
u_000277,price_sensitive,18,mid,occasional,7.2,8.7,0.364,free,0.3791,54.4,48.0,Angela Guzman,moralesjason@example.com,tk_TM,Kuwait
u_000278,casual_browser,29,high,weekly,3.9,6.2,0.427,free,0.2159,42.0,49.7,Cynthia Brown,nwilliams@example.org,pl_PL,Kyrgyz Republic
u_000279,power_user,32,high,weekly,8.0,2.6,0.678,premium,0.05,74.7,80.6,Jessica Rice,christopherjohnson@example.net,ce_RU,Antigua and Barbuda
u_000280,casual_browser,56,mid,occasional,2.4,6.6,0.154,basic,0.3037,35.9,52.3,David Jones,davisrichard@example.net,lv_LV,Turkey
u_000281,price_sensitive,26,mid,daily,4.4,8.3,0.074,free,0.416,54.9,44.4,Nathan Moore,brendaduncan@example.com,kw_GB,Bangladesh
u_000282,price_sensitive,23,mid,weekly,6.2,9.4,0.239,premium,0.3027,53.1,44.3,Morgan Brown,diazjohn@example.net,oc_FR,Dominican Republic
u_000283,enterprise_user,46,high,daily,8.0,1.5,0.444,basic,0.0663,70.5,66.7,Michael Flores,jennifer12@example.com,ayc_PE,Tajikistan
u_000284,price_sensitive,39,low,occasional,7.1,8.0,0.285,basic,0.259,49.8,22.5,Lisa Lawrence,stacy98@example.net,hr_HR,Cook Islands
u_000285,casual_browser,31,high,weekly,3.3,3.9,0.296,free,0.1687,55.3,57.9,Susan Gutierrez,hwilliams@example.org,tg_TJ,Ukraine
u_000286,early_adopter,24,low,daily,9.9,4.0,0.835,free,0.118,100.0,91.4,Amy Snow,msmith@example.net,xh_ZA,Nepal
u_000287,casual_browser,54,low,daily,5.5,6.5,0.237,basic,0.3457,59.6,49.2,Jose Johnson,donnajohnson@example.com,ts_ZA,Tajikistan
u_000288,enterprise_user,36,high,weekly,5.7,1.0,0.172,premium,0.0676,79.7,82.7,Emily Anderson,emily79@example.net,mni_IN,Angola
u_000289,casual_browser,53,low,weekly,6.8,4.5,0.376,basic,0.2075,28.5,60.4,Johnny Taylor,ambergarcia@example.org,yo_NG,Namibia
u_000290,casual_browser,36,mid,weekly,5.7,3.7,0.448,free,0.0827,44.6,53.9,Trevor Griffin,hollowayseth@example.com,fo_FO,Germany
u_000291,power_user,24,high,daily,6.1,1.0,0.597,premium,0.0898,91.6,68.7,Curtis Williams,zachary87@example.com,ayc_PE,France
u_000292,early_adopter,25,mid,daily,9.7,7.5,0.948,free,0.1072,68.9,94.8,Sierra Harris,rmontgomery@example.com,fil_PH,Portugal
u_000293,price_sensitive,24,low,weekly,3.3,9.0,0.239,free,0.3197,65.3,20.6,Christopher Miller,katherine43@example.org,dz_BT,North Macedonia
u_000294,power_user,34,mid,daily,8.8,3.4,0.866,premium,0.0852,80.2,74.3,Sandy Arnold,christopher96@example.org,nds_NL,Christmas Island
u_000295,early_adopter,22,low,daily,9.2,3.8,0.725,premium,0.1044,96.7,83.8,Dale Hall,vmiller@example.org,pa_IN,Norway
u_000296,casual_browser,27,low,occasional,4.3,3.0,0.544,free,0.2439,48.5,62.3,Arthur Miller,ymartinez@example.net,ja_JP,Lao People's Democratic Republic
u_000297,casual_browser,40,mid,occasional,7.1,2.3,0.226,basic,0.1974,43.0,53.2,Trevor Young,anthonymiles@example.org,wo_SN,Saint Helena
u_000298,casual_browser,23,low,occasional,2.2,6.4,0.352,basic,0.2082,50.4,79.5,Michelle Reese,mosleypamela@example.org,ne_NP,United States Virgin Islands
u_000299,casual_browser,30,mid,weekly,5.7,3.4,0.301,basic,0.2054,72.0,63.9,Katie Schmidt,sharon78@example.net,ln_CD,Poland
u_000300,price_sensitive,25,low,weekly,6.7,8.8,0.34,basic,0.3087,66.3,75.9,Michael Jackson,joshua29@example.net,ar_ER,Cape Verde
u_000301,enterprise_user,41,high,daily,9.0,3.1,0.606,premium,0.0866,69.5,62.5,Brittany Mcbride,darrellcollins@example.org,zh_TW,Tunisia
u_000302,early_adopter,27,mid,weekly,9.3,4.1,0.79,premium,0.1048,75.1,68.2,Melissa Cooper,littleamanda@example.net,sk_SK,Slovenia
u_000303,enterprise_user,28,mid,weekly,8.7,1.0,0.438,premium,0.0867,56.7,74.6,Christina Hebert,glassmaurice@example.org,ha_NG,Cook Islands
u_000304,enterprise_user,34,mid,daily,6.4,1.0,0.357,premium,0.0512,58.9,69.9,Paul Jimenez,edwardslaura@example.org,ug_CN,Palestinian Territory
u_000305,price_sensitive,30,low,daily,4.8,8.2,0.197,free,0.3839,57.7,63.5,Kyle Dennis,owensjennifer@example.org,lzh_TW,Anguilla
u_000306,casual_browser,39,mid,occasional,7.3,2.4,0.346,free,0.1728,49.4,52.4,Stephen King,xmoore@example.com,lij_IT,Netherlands
u_000307,price_sensitive,40,mid,daily,4.6,9.2,0.292,free,0.3405,24.1,79.6,Andrea Kirk,andrew76@example.com,apn_IN,Gabon
u_000308,enterprise_user,39,high,daily,5.4,4.9,0.15,premium,0.0621,73.5,62.4,Paula Townsend,hernandezwilliam@example.net,gd_GB,Cocos (Keeling) Islands
u_000309,power_user,31,mid,daily,8.2,4.9,0.794,premium,0.1369,84.2,67.6,Travis Mcintosh,alexander14@example.com,om_ET,Greenland
u_000310,power_user,25,high,daily,8.7,4.2,0.689,premium,0.0631,82.3,93.0,Francisco Bates,davidjohnson@example.com,hak_TW,Seychelles
u_000311,price_sensitive,42,low,daily,1.0,7.8,0.134,premium,0.2916,47.6,76.4,Kristine Jones,mpayne@example.com,gd_GB,Venezuela
u_000312,power_user,33,high,daily,9.2,5.2,0.811,premium,0.119,69.3,70.8,Ms. Karen Hughes,taylordavid@example.org,az_AZ,Fiji
u_000313,price_sensitive,23,mid,daily,6.2,7.7,0.43,free,0.2978,67.2,57.2,Frank Williams,judithrodriguez@example.org,gez_ET,Chile
u_000314,early_adopter,26,mid,weekly,8.2,4.4,0.946,premium,0.1487,97.2,63.8,Joel Green,eblackwell@example.org,sr_ME,Sao Tome and Principe
u_000315,early_adopter,42,high,daily,9.7,5.9,0.871,premium,0.0314,94.4,86.9,Donald Rodriguez,roberto93@example.org,yo_NG,Heard Island and McDonald Islands
u_000316,power_user,34,mid,daily,8.2,2.3,0.761,basic,0.0328,61.7,100.0,Charles Watts,osbornejeffery@example.net,rw_RW,Australia
u_000317,price_sensitive,33,low,daily,8.1,8.7,0.057,free,0.3164,44.1,46.7,Stephen Diaz,marcroberson@example.com,tr_TR,Sierra Leone
u_000318,enterprise_user,39,mid,daily,7.9,2.4,0.369,premium,0.0794,78.2,66.4,Sharon Camacho,deannagutierrez@example.net,yi_US,Isle of Man
u_000319,enterprise_user,51,high,weekly,7.8,2.2,0.68,premium,0.0763,76.2,58.8,Cheryl Santiago,katrina47@example.org,sid_ET,Pakistan
u_000320,enterprise_user,34,high,weekly,3.8,2.4,0.299,premium,0.0532,71.4,64.8,Patrick Coleman,lancewebb@example.org,gez_ET,New Caledonia
u_000321,power_user,29,high,daily,7.0,3.5,0.822,basic,0.01,99.0,83.3,Kathy Matthews,sarah80@example.org,si_LK,Uganda
u_000322,enterprise_user,33,mid,daily,7.4,1.8,0.508,premium,0.0541,88.7,58.8,Danny Zimmerman,phamilton@example.com,zh_CN,Uzbekistan
u_000323,casual_browser,23,mid,daily,6.8,5.1,0.302,premium,0.1445,31.5,53.0,Kevin Hughes,duncanrichard@example.net,bem_ZM,Guinea-Bissau
u_000324,price_sensitive,24,mid,occasional,5.5,5.4,0.276,free,0.3729,44.1,40.7,Jennifer Green,kimberly61@example.org,tn_ZA,Oman
u_000325,casual_browser,44,mid,daily,4.2,6.7,0.114,basic,0.2279,44.3,54.2,Rebekah Collins,kristin92@example.com,ru_RU,Western Sahara
u_000326,early_adopter,20,high,weekly,8.8,2.7,0.961,premium,0.1817,95.2,87.5,Sara Davis,jennifermartin@example.org,ayc_PE,Holy See (Vatican City State)
u_000327,price_sensitive,32,low,daily,4.5,8.0,0.249,free,0.5153,57.0,55.0,Roberta Marshall,joseph75@example.org,tig_ER,Norfolk Island
u_000328,power_user,24,high,daily,8.7,3.5,0.796,basic,0.0748,79.3,88.7,Carolyn Cooper,brendamason@example.net,lzh_TW,Tonga
u_000329,power_user,22,mid,daily,8.3,6.4,0.709,premium,0.1256,96.4,95.7,Christopher Mcclure,matthewspencer@example.org,fy_NL,Christmas Island
u_000330,early_adopter,32,low,daily,9.3,6.2,0.904,premium,0.0513,76.4,80.0,Jennifer Padilla,kevinwade@example.net,cmn_TW,Burundi
u_000331,power_user,24,high,daily,8.4,2.6,0.806,basic,0.01,74.7,67.0,Mary Payne,deckerthomas@example.net,xh_ZA,Gibraltar
u_000332,price_sensitive,41,low,weekly,7.2,8.4,0.073,basic,0.3867,45.5,56.5,Melanie Odom,farrellbrenda@example.com,ckb_IQ,Liberia
u_000333,price_sensitive,30,mid,occasional,3.4,9.4,0.334,basic,0.2853,48.6,40.1,Eric Chen,staffordsteven@example.com,fur_IT,Switzerland
u_000334,casual_browser,53,mid,occasional,6.3,5.5,0.05,free,0.3231,41.4,68.9,Daniel Acosta,paulparker@example.com,hne_IN,Finland
u_000335,casual_browser,36,high,occasional,3.0,3.2,0.378,basic,0.1673,25.8,48.9,Daniel Hunter,jim05@example.org,kk_KZ,Venezuela
u_000336,price_sensitive,18,low,weekly,3.6,8.1,0.353,free,0.239,74.1,50.0,Cameron Wilson,anthonyburns@example.net,lb_LU,Norfolk Island
u_000337,power_user,33,high,weekly,8.5,3.5,0.884,premium,0.0815,70.9,86.8,Lori Baker,mooreglenn@example.org,es_AR,Ireland
u_000338,casual_browser,35,mid,weekly,5.9,5.2,0.288,free,0.1901,36.6,57.9,Nicholas Jones,joshuafrost@example.com,mni_IN,Tokelau
u_000339,enterprise_user,36,high,daily,5.3,5.5,0.355,premium,0.0698,75.2,93.0,Ana Johnson,jeffrey63@example.com,gv_GB,Nepal
u_000340,enterprise_user,35,high,weekly,8.0,4.0,0.572,premium,0.0668,61.5,59.5,Chelsey Hernandez,ryan27@example.org,tt_RU,Ireland
u_000341,casual_browser,18,high,daily,2.5,3.5,0.281,premium,0.2653,43.8,69.9,Stacy Garner,dana02@example.net,kn_IN,Korea
