user_id,segment_label,age,income_tier,usage_frequency,tech_savviness,price_sensitivity,feature_adoption_rate,subscription_tier,churn_risk_baseline,engagement_score,satisfaction_score,name,email,locale,country
u_000178,power_user,27,high,daily,6.9,2.5,0.871,premium,0.1335,62.5,82.0,Joseph Hanson,smithyvonne@example.com,so_KE,French Southern Territories
u_000179,early_adopter,18,high,daily,9.0,5.6,0.925,free,0.1459,83.1,74.1,Harold Yang,leeadrian@example.org,uk_UA,Venezuela
u_000180,casual_browser,43,mid,weekly,6.4,6.6,0.202,basic,0.1585,20.4,50.7,Larry Woods,colelisa@example.com,lt_LT,United States Virgin Islands
u_000181,early_adopter,32,mid,weekly,9.2,5.9,0.879,premium,0.1023,89.0,83.9,Christopher Arellano,markoconnor@example.com,lij_IT,United States Virgin Islands
u_000182,price_sensitive,31,low,daily,4.0,9.1,0.431,free,0.1246,45.1,35.4,Christopher Perez,douglastimothy@example.net,kn_IN,Bhutan
u_000183,early_adopter,20,mid,daily,9.3,3.0,0.909,basic,0.1585,77.5,92.9,Russell Curry,dadkins@example.org,sl_SI,American Samoa
u_000184,enterprise_user,54,high,daily,5.6,4.2,0.611,premium,0.0426,71.3,68.1,Hannah Murray,brooksmatthew@example.net,km_KH,Saint Barthelemy
u_000185,early_adopter,29,high,occasional,8.1,3.2,0.947,basic,0.1879,81.1,77.2,Dustin Hanson,lmoreno@example.net,quz_PE,Cambodia
u_000186,early_adopter,21,high,daily,9.1,5.8,0.884,premium,0.1146,94.8,77.5,Jessica Sanford,bsolis@example.org,ar_MA,Faroe Islands
u_000187,price_sensitive,20,low,weekly,6.2,10.0,0.247,free,0.2387,65.6,45.4,Karen Lawrence,forr@example.net,ti_ER,Croatia
u_000188,casual_browser,46,low,occasional,5.0,6.1,0.282,basic,0.1506,52.0,22.9,Donna Johnson,john66@example.com,ckb_IQ,Uruguay
u_000189,power_user,26,mid,weekly,8.3,3.4,0.81,premium,0.0874,78.4,89.4,James Carroll,collierjames@example.com,wa_BE,United States Virgin Islands
u_000190,power_user,37,high,daily,7.3,4.6,0.546,premium,0.0226,93.2,78.8,Brent Martinez,brianagonzalez@example.net,li_BE,Bermuda
u_000191,casual_browser,47,low,occasional,4.9,5.6,0.116,free,0.0665,39.7,39.3,Gregory Ochoa,vgates@example.com,ti_ER,Ghana
u_000192,casual_browser,41,low,occasional,7.9,4.3,0.518,free,0.2959,62.5,50.6,Lisa Blankenship,garylogan@example.org,ca_ES,Cambodia
u_000193,power_user,48,high,daily,7.4,5.2,0.732,premium,0.0482,74.5,80.4,Paul Marks,foxallison@example.com,br_FR,Bahamas
u_000194,casual_browser,44,high,weekly,3.6,8.6,0.242,free,0.3028,43.1,70.5,Morgan Hays,russellramirez@example.net,kn_IN,Guatemala
u_000195,casual_browser,20,mid,weekly,4.4,6.9,0.288,free,0.3525,39.2,39.9,Justin Day,douglas11@example.net,fa_IR,Tonga
u_000196,power_user,34,mid,daily,10.0,3.8,0.919,premium,0.0208,88.8,87.9,Kathleen Jimenez,laurie61@example.com,tg_TJ,Mayotte
u_000197,price_sensitive,18,low,weekly,7.4,8.2,0.134,free,0.182,69.6,58.4,Brandon Bridges,contrerasmaria@example.com,my_MM,Senegal
u_000198,casual_browser,36,mid,weekly,3.8,5.7,0.419,free,0.2776,45.6,55.6,Kimberly Steele,nicholasgarcia@example.org,tr_CY,Tajikistan
u_000199,early_adopter,21,mid,daily,7.9,6.3,0.933,premium,0.1092,86.3,84.7,Nicole Reyes,bradshawbeth@example.com,byn_ER,Northern Mariana Islands
u_000200,price_sensitive,36,high,occasional,4.9,7.7,0.268,free,0.3149,56.2,52.8,Richard James,shannon56@example.org,the_NP,Congo
u_000201,early_adopter,20,mid,weekly,9.1,1.2,0.954,premium,0.0781,90.6,91.1,Julie Dominguez,usmith@example.com,sid_ET,Morocco
u_000202,early_adopter,18,mid,weekly,9.7,4.5,0.775,premium,0.1361,89.1,62.1,Sonya Robinson,richard82@example.org,iw_IL,Mayotte
u_000203,price_sensitive,43,low,occasional,10.0,7.2,0.38,basic,0.2097,50.8,37.8,Jennifer Michael,manningbrandi@example.com,nl_NL,Kiribati
u_000204,enterprise_user,40,high,daily,6.3,1.0,0.296,premium,0.116,84.0,79.3,Nicole Washington,briandavidson@example.com,li_NL,Tonga
u_000205,power_user,31,high,daily,9.3,3.3,0.743,premium,0.0321,78.3,70.6,Lauren Foster,albertwilliams@example.net,or_IN,Holy See (Vatican City State)
u_000206,enterprise_user,41,high,occasional,7.5,3.6,0.314,premium,0.0282,55.9,76.2,Karen Walker,alexisolson@example.net,mt_MT,Moldova
u_000207,power_user,24,high,daily,8.7,4.4,0.698,premium,0.1077,91.3,74.8,Kelsey Henderson,angela46@example.com,csb_PL,Nigeria
u_000208,casual_browser,18,high,weekly,1.3,5.7,0.455,free,0.4677,13.9,53.1,Amy Ware,rodriguezstacey@example.org,ia_FR,Portugal
u_000209,enterprise_user,43,high,daily,3.4,1.2,0.281,basic,0.0211,72.5,66.9,Angela Brown,hamiltonmark@example.org,en_HK,Ecuador
u_000210,early_adopter,26,low,daily,7.7,4.5,0.772,basic,0.0743,96.6,81.6,Joseph Rodriguez,jjones@example.net,ig_NG,Singapore
u_000211,early_adopter,18,mid,daily,9.9,4.7,0.784,free,0.1154,99.4,100.0,Michael Mcmillan,katherineburns@example.net,tt_RU,Liechtenstein
u_000212,casual_browser,50,high,daily,5.3,4.8,0.261,basic,0.2724,52.7,53.6,Jared Green,reedcorey@example.org,be_BY,Bermuda
u_000213,early_adopter,33,mid,daily,7.7,3.8,0.903,basic,0.1537,90.0,90.8,Christopher Gomez,mmiller@example.org,nb_NO,Switzerland
u_000214,early_adopter,18,mid,daily,9.0,4.4,0.975,basic,0.1074,77.0,90.0,Regina Green,lgraham@example.org,niu_NZ,Honduras
u_000215,casual_browser,20,high,occasional,6.1,8.6,0.476,premium,0.1158,31.1,60.5,Jennifer Cooper,kennethboyd@example.com,hu_HU,Bangladesh
u_000216,early_adopter,31,mid,weekly,10.0,1.5,0.887,premium,0.1348,97.9,83.6,Tasha Brown,ksanchez@example.com,fil_PH,Lesotho
u_000217,casual_browser,34,mid,occasional,4.5,4.3,0.282,basic,0.2356,44.5,51.8,Kenneth Briggs,ingramjessica@example.com,hne_IN,Switzerland
u_000218,enterprise_user,28,high,daily,6.3,2.6,0.383,premium,0.0108,83.9,58.2,Scott Fox,salasamanda@example.net,eu_ES,Israel
u_000219,casual_browser,45,high,occasional,5.5,8.1,0.295,basic,0.2422,49.6,65.0,Lisa Rubio DDS,adavis@example.org,km_KH,Luxembourg
u_000220,early_adopter,18,low,daily,10.0,7.0,0.744,basic,0.1127,85.4,89.8,Renee Hicks,rebeccarodriguez@example.net,ts_ZA,Dominican Republic
u_000221,early_adopter,21,high,daily,10.0,3.4,0.956,premium,0.13,85.2,78.6,Heather James,yphillips@example.net,ku_TR,Hong Kong
u_000222,early_adopter,29,low,daily,8.6,3.4,1.0,basic,0.0345,95.5,94.9,Kenneth Taylor DDS,wware@example.com,sq_ML,Philippines
u_000223,casual_browser,41,low,occasional,5.4,1.0,0.148,free,0.1367,19.4,68.6,Kenneth Cruz,psmith@example.net,ml_IN,Sierra Leone
u_000224,power_user,30,high,daily,6.3,3.3,0.752,premium,0.1168,89.3,72.7,Andrew Taylor,courtneymcclain@example.net,kw_GB,Slovenia
u_000225,power_user,26,mid,daily,9.3,3.8,0.85,basic,0.01,82.9,100.0,Robert Hobbs,morgansharon@example.org,nn_NO,Namibia
u_000226,power_user,31,mid,occasional,9.0,4.2,0.862,premium,0.0841,70.5,74.0,Stephanie Harris,franklinbond@example.com,csb_PL,Saint Barthelemy
u_000227,enterprise_user,39,high,daily,5.3,3.0,0.39,basic,0.0558,71.7,41.2,Sydney Vincent,newtonjason@example.net,cy_GB,Mali
u_000228,early_adopter,19,high,daily,8.4,2.8,0.848,premium,0.115,86.2,76.4,Danielle Booker,davisemily@example.org,es_AR,Belarus
u_000229,price_sensitive,32,low,occasional,6.5,7.6,0.331,basic,0.338,53.0,38.0,Jose Coleman,victoria82@example.org,aa_ET,Mali
u_000230,power_user,25,high,daily,8.7,2.0,0.856,premium,0.1015,87.9,71.7,Joshua Harris,ana92@example.net,yo_NG,Honduras
u_000231,casual_browser,29,mid,occasional,5.9,4.3,0.298,free,0.1788,41.1,57.1,Aaron Brown,ymurray@example.org,be_BY,Malawi
u_000232,power_user,36,high,daily,8.2,5.7,0.795,premium,0.1237,94.3,86.5,Michelle Jacobs,bryananthony@example.org,tt_RU,Pakistan
u_000233,casual_browser,43,mid,daily,6.8,6.4,0.275,free,0.2134,32.0,61.7,Austin Allen,hollyalvarez@example.org,bg_BG,Iraq
u_000234,casual_browser,25,mid,weekly,2.0,8.2,0.23,free,0.2664,44.3,56.7,Michelle Perry,iharrington@example.org,ast_ES,Russian Federation
u_000235,price_sensitive,40,mid,weekly,5.1,7.4,0.248,free,0.2846,69.9,57.8,Jeremy Turner,richardmark@example.net,hne_IN,Tunisia
u_000236,enterprise_user,51,high,daily,4.0,1.5,0.383,premium,0.0479,78.2,72.5,Andrew Johnson,walllarry@example.org,ik_CA,Nicaragua
u_000237,early_adopter,34,mid,daily,9.2,4.5,1.0,premium,0.1612,93.0,82.0,Kelsey Allen,hernandezteresa@example.com,km_KH,Belgium
u_000238,casual_browser,40,mid,occasional,3.5,8.4,0.407,free,0.1706,46.4,38.8,Janet Chan,nlawson@example.org,aa_DJ,Montserrat
u_000239,power_user,30,high,weekly,8.1,2.2,0.843,premium,0.0593,80.9,69.3,Tim Patton,vpham@example.org,id_ID,Solomon Islands
u_000240,price_sensitive,30,low,weekly,2.6,8.3,0.05,free,0.4339,76.2,55.3,Charles Rodriguez,antonionelson@example.com,wal_ET,Isle of Man
u_000241,casual_browser,24,high,occasional,6.5,7.0,0.254,basic,0.1264,44.4,51.2,Mrs. Amy Hale,wheelerandrea@example.net,tk_TM,Belgium
u_000242,price_sensitive,34,low,weekly,8.7,9.0,0.311,free,0.1751,37.8,49.9,Gary Davidson,james01@example.com,ha_NG,Comoros
u_000243,price_sensitive,22,low,weekly,6.1,9.5,0.397,basic,0.2007,19.3,38.1,Timothy Gross,matthewpearson@example.net,gez_ET,Zimbabwe
u_000244,early_adopter,23,high,daily,9.6,6.2,0.887,premium,0.1226,80.5,88.8,Nicholas Martin,lauren04@example.org,zu_ZA,Cuba
u_000245,early_adopter,25,high,weekly,9.0,5.3,0.842,basic,0.0524,100.0,84.8,Scott Ryan,william47@example.com,fr_CH,Romania
u_000246,price_sensitive,28,mid,occasional,6.2,10.0,0.324,free,0.2933,29.6,40.1,Deborah Smith,ssmith@example.org,om_ET,Puerto Rico
u_000247,casual_browser,40,mid,occasional,5.5,5.5,0.24,basic,0.2564,55.1,32.8,Julie Riddle,davidsmith@example.net,ik_CA,Egypt
u_000248,price_sensitive,34,low,daily,5.8,10.0,0.454,free,0.3308,42.6,48.9,Todd Mitchell,vincent63@example.net,st_ZA,Isle of Man
u_000249,enterprise_user,44,high,daily,6.1,1.4,0.554,premium,0.0454,61.7,70.1,Alejandra Hardy,erika25@example.com,hsb_DE,Cameroon
u_000250,power_user,31,high,daily,8.9,3.9,0.709,premium,0.1272,80.3,81.7,Laura Green,heather01@example.com,kl_GL,Iraq
u_000251,price_sensitive,50,low,occasional,7.8,9.2,0.223,free,0.3429,50.6,30.4,Wendy Holloway,leonardphillips@example.org,da_DK,Cook Islands
u_000252,price_sensitive,36,mid,daily,5.4,9.3,0.212,free,0.2435,78.7,70.0,Carrie Silva,rjordan@example.org,ber_MA,Egypt
u_000253,power_user,26,high,weekly,8.2,2.9,0.751,premium,0.1209,78.1,78.9,Peter Callahan Jr.,laurahenderson@example.org,mg_MG,Nepal
u_000254,early_adopter,19,high,daily,9.4,3.1,0.819,basic,0.1033,86.0,76.4,Elizabeth Reese,nicholas33@example.net,st_ZA,Ecuador
u_000255,price_sensitive,25,low,occasional,3.2,9.5,0.101,free,0.4513,66.8,41.0,Joseph Miller,skinnerkyle@example.com,az_AZ,Tunisia
u_000256,price_sensitive,21,low,daily,6.0,8.5,0.187,free,0.3951,47.0,35.7,Tara Frank,ngriffin@example.net,apn_IN,Gabon
u_000257,enterprise_user,46,high,weekly,6.1,4.2,0.544,premium,0.0307,76.3,68.5,Jennifer Hart,dbird@example.org,lo_LA,Holy See (Vatican City State)
u_000258,price_sensitive,25,high,daily,2.7,8.8,0.05,free,0.4032,62.0,38.2,Lisa Moore,qtyler@example.org,mn_MN,Liberia
u_000259,power_user,27,high,daily,8.0,3.0,0.893,premium,0.0548,82.6,71.2,Joseph Robinson,fsummers@example.com,kok_IN,Guadeloupe
u_000260,power_user,31,high,daily,6.9,2.0,0.616,premium,0.043,88.9,71.7,Kaitlin Hardin,sanchezdeborah@example.org,ff_SN,United Kingdom
u_000261,power_user,36,high,daily,7.4,2.2,0.674,premium,0.0854,76.1,63.1,Mia Sutton,lynchgeorge@example.net,hr_HR,Kyrgyz Republic
u_000262,enterprise_user,45,high,daily,6.9,3.6,0.513,premium,0.0492,74.1,60.6,Mrs. Jacqueline Young DDS,lisacollins@example.net,szl_PL,Namibia
u_000263,enterprise_user,48,high,daily,6.9,1.4,0.478,basic,0.0663,57.1,75.2,Rebecca Rodriguez,sanchezdebra@example.net,am_ET,Honduras
u_000264,enterprise_user,47,high,weekly,5.4,2.7,0.396,premium,0.0705,68.4,53.2,Maria Johnson,sstout@example.net,yi_US,Congo
u_000265,price_sensitive,19,mid,daily,6.8,9.2,0.253,free,0.4757,37.9,38.7,Debra Ferguson,davidsondavid@example.com,sv_SE,Australia
u_000266,casual_browser,37,high,weekly,7.4,6.5,0.142,free,0.1264,19.5,52.2,Amanda Smith,kevin18@example.com,os_RU,Iceland
u_000267,casual_browser,47,mid,occasional,7.1,9.1,0.101,free,0.2513,65.0,51.6,Marvin Mccullough,lrodriguez@example.net,crh_UA,Seychelles
u_000268,price_sensitive,28,low,occasional,8.1,10.0,0.139,free,0.3833,44.8,42.7,Sean Lewis,kingjessica@example.net,ky_KG,Eritrea
u_000269,early_adopter,32,mid,daily,9.3,1.8,0.911,premium,0.1369,86.5,75.3,Devon Ochoa,mary78@example.net,lij_IT,Namibia
u_000270,price_sensitive,27,mid,occasional,4.5,8.1,0.265,free,0.3287,56.4,58.5,Ms. Jessica Bryant,grimesderrick@example.org,ks_IN,Norfolk Island
u_000271,casual_browser,59,mid,occasional,7.6,10.0,0.597,free,0.2788,27.2,54.1,Alexandra Mullen,melissarollins@example.com,doi_IN,Guernsey
u_000272,casual_browser,33,low,occasional,5.8,5.5,0.137,basic,0.1331,53.8,41.3,Amanda Ramirez,elamb@example.com,lb_LU,Malawi
u_000273,casual_browser,37,mid,weekly,3.4,6.0,0.244,basic,0.05,37.1,45.5,Matthew Fleming,jared88@example.net,id_ID,Malaysia
u_000274,casual_browser,38,low,daily,5.1,3.8,0.206,free,0.2234,44.2,59.7,Johnathan Reyes,suzannegilmore@example.org,szl_PL,Guinea
u_000275,power_user,24,high,daily,7.8,4.0,0.707,premium,0.1215,86.6,100.0,Marie Graham,christophercarrillo@example.org,or_IN,Angola
u_000276,casual_browser,34,mid,occasional,3.9,7.9,0.352,free,0.2779,46.2,73.1,Tammy Joseph,garymartinez@example.org,am_ET,Denmark
u_000277,power_user,26,high,daily,8.0,2.7,0.86,free,0.108,100.0,75.3,Richard Strickland,wallaceangel@example.com,quz_PE,Comoros
u_000278,casual_browser,27,mid,weekly,6.8,2.7,0.394,basic,0.1313,21.3,51.4,Bradley Romero,pchavez@example.org,nso_ZA,Grenada
u_000279,casual_browser,26,mid,weekly,6.6,4.1,0.296,free,0.3578,60.9,43.0,Julia Andersen,kathryn72@example.org,sr_RS,Armenia
u_000280,price_sensitive,27,low,daily,10.0,7.6,0.304,free,0.3322,41.9,22.8,Kimberly Moore,popederek@example.org,ml_IN,Russian Federation
u_000281,casual_browser,43,mid,occasional,7.3,6.4,0.325,premium,0.3247,48.7,49.1,Terry Martinez,vjohnson@example.net,gez_ET,Australia
u_000282,enterprise_user,40,high,daily,8.9,1.6,0.759,premium,0.0313,55.2,50.9,Caitlyn Clarke,smithvincent@example.com,wae_CH,Northern Mariana Islands
u_000283,power_user,32,high,daily,7.2,3.0,0.588,premium,0.0923,96.4,62.4,James Garza,figueroapatricia@example.org,bho_IN,Congo
u_000284,enterprise_user,41,high,daily,7.3,2.2,0.303,premium,0.0874,60.3,89.4,Timothy Madden,carlos69@example.net,gl_ES,Spain
u_000285,casual_browser,39,mid,weekly,5.0,6.0,0.335,free,0.2611,37.7,55.1,Anthony Wilson,williamsanthony@example.net,mr_IN,Bolivia
u_000286,price_sensitive,35,mid,occasional,4.9,8.4,0.329,free,0.3129,39.9,58.0,Rebecca Cain,megan65@example.net,hr_HR,Tonga
u_000287,power_user,24,high,daily,7.2,2.9,1.0,premium,0.0852,78.1,72.7,Nicole Cole,matthew23@example.org,brx_IN,Tunisia
u_000288,price_sensitive,36,mid,weekly,2.6,7.4,0.2,basic,0.4279,58.0,60.5,Jennifer Ellis,ytaylor@example.org,mi_NZ,American Samoa
u_000289,casual_browser,18,mid,weekly,2.6,9.1,0.308,free,0.1988,56.4,30.0,Erik Donovan,taylor67@example.com,mr_IN,Antarctica (the territory South of 60 deg S)
u_000290,price_sensitive,23,low,weekly,3.5,9.0,0.125,basic,0.4501,34.8,44.6,Jennifer Prince DDS,jasmine12@example.net,sa_IN,Japan
u_000291,enterprise_user,40,mid,daily,6.4,4.3,0.676,premium,0.0196,64.7,62.0,Monica Mills,munozstephanie@example.org,sw_TZ,Bosnia and Herzegovina
u_000292,casual_browser,39,low,weekly,4.8,4.8,0.351,free,0.05,10.0,56.4,Sara Hernandez,kathryn26@example.org,shs_CA,Zimbabwe
u_000293,casual_browser,28,mid,occasional,5.8,1.8,0.456,basic,0.2164,33.4,47.7,Brandon Sanchez,adam25@example.org,om_KE,Qatar
u_000294,early_adopter,28,high,occasional,8.2,4.6,0.815,premium,0.2007,91.2,98.4,Michael Wilson,howardchris@example.com,bg_BG,Malawi
u_000295,early_adopter,21,high,daily,9.4,2.7,0.805,premium,0.1187,87.2,93.7,Andrew Santos,lauracameron@example.org,apn_IN,Syrian Arab Republic
u_000296,casual_browser,32,mid,weekly,4.1,3.3,0.328,basic,0.2071,53.0,42.3,Andrea Stafford,tarabowers@example.net,lo_LA,Equatorial Guinea
u_000297,casual_browser,23,high,occasional,5.9,4.2,0.253,free,0.2594,50.0,48.7,Nathaniel Roman,mikewaller@example.org,an_ES,Heard Island and McDonald Islands
u_000298,enterprise_user,40,high,daily,4.1,1.0,0.561,premium,0.0688,40.0,70.9,Jeremy Martin,vmaldonado@example.com,or_IN,Bahamas
u_000299,enterprise_user,37,high,weekly,7.0,2.1,0.707,premium,0.1061,50.0,73.9,Cindy Wright,jonestara@example.net,ia_FR,France
u_000300,price_sensitive,23,low,weekly,2.3,8.6,0.244,free,0.3833,46.2,51.4,Andrew Galvan,brownscott@example.net,ml_IN,Netherlands Antilles
u_000301,enterprise_user,46,mid,daily,6.8,2.2,0.482,basic,0.0894,63.3,64.1,Veronica Snyder,carmentaylor@example.org,rw_RW,Chile
u_000302,enterprise_user,49,high,daily,4.5,3.5,0.702,premium,0.0357,87.2,78.9,Nicholas Banks,cynthiapacheco@example.net,cmn_TW,Haiti
u_000303,price_sensitive,40,low,daily,5.8,9.6,0.274,free,0.3071,63.3,29.7,Anthony Martin,qallen@example.org,cs_CZ,Antigua and Barbuda
u_000304,price_sensitive,44,low,occasional,6.3,8.6,0.322,free,0.4377,48.0,73.2,Jose Roberts,jsmith@example.net,apn_IN,Switzerland
u_000305,price_sensitive,35,low,weekly,7.3,7.0,0.477,free,0.1103,59.3,51.8,William Huff,jphillips@example.org,sl_SI,Saint Vincent and the Grenadines
u_000306,casual_browser,24,mid,occasional,5.0,6.9,0.513,free,0.1718,54.0,69.2,Amanda Peterson,pughkelly@example.org,gez_ER,Isle of Man
u_000307,enterprise_user,41,high,weekly,4.9,3.6,0.724,basic,0.0615,87.8,45.0,Madison Daugherty,keith04@example.org,xh_ZA,Holy See (Vatican City State)
u_000308,enterprise_user,49,mid,daily,4.6,1.9,0.697,premium,0.0477,78.6,65.3,Samantha Pace,hflores@example.org,sat_IN,Singapore
u_000309,casual_browser,45,mid,weekly,9.8,5.2,0.324,premium,0.2429,36.0,37.5,Kaitlin Smith,farellano@example.net,the_NP,Western Sahara
u_000310,casual_browser,43,mid,weekly,4.2,3.5,0.217,free,0.2835,41.8,35.2,Michael Garcia,deanna05@example.com,iw_IL,Moldova
u_000311,power_user,30,mid,daily,9.1,4.2,0.804,basic,0.1671,71.1,72.2,Bob Mccall,amandamyers@example.net,uk_UA,Georgia
u_000312,early_adopter,23,mid,daily,8.1,6.5,0.914,basic,0.0401,74.6,85.9,Justin Ellison,ashley99@example.net,ml_IN,Slovenia
u_000313,price_sensitive,18,low,daily,6.8,8.6,0.153,free,0.3168,66.9,66.9,Jordan Peters,andrewwalker@example.com,pt_BR,Peru
u_000314,power_user,37,mid,daily,8.9,4.2,0.876,premium,0.0613,77.3,85.4,Robert Collins,bcastro@example.com,ug_CN,Cook Islands
u_000315,early_adopter,25,mid,weekly,7.9,3.9,0.938,premium,0.1302,90.4,82.1,Justin Gonzales,todd36@example.com,lt_LT,Nicaragua
u_000316,casual_browser,34,mid,occasional,5.7,5.1,0.313,free,0.1641,32.9,72.1,Rhonda Kane,maria99@example.net,wae_CH,Benin
u_000317,casual_browser,38,mid,weekly,3.5,4.6,0.324,basic,0.2964,24.8,61.0,Brenda Mccarthy,tonya48@example.net,ky_KG,Haiti
u_000318,price_sensitive,18,low,weekly,5.1,8.2,0.327,free,0.1846,78.2,73.7,Andrea Howard,hcollins@example.net,mn_MN,Marshall Islands
u_000319,early_adopter,19,high,daily,9.1,3.0,0.929,premium,0.1369,95.8,73.9,Katherine Collier,gregory04@example.com,ku_TR,Heard Island and McDonald Islands
u_000320,casual_browser,31,low,occasional,5.6,3.8,0.369,premium,0.185,17.2,52.3,Stephen Davis,hughesgail@example.org,kok_IN,Bolivia
u_000321,early_adopter,20,high,daily,7.7,3.4,0.929,premium,0.1312,83.2,90.6,Michael Madden,wperez@example.com,tg_TJ,Western Sahara
u_000322,casual_browser,38,low,occasional,7.9,2.6,0.257,free,0.2916,40.9,56.5,Tanner Decker,brittanymartin@example.org,hi_IN,Canada
u_000323,casual_browser,33,mid,occasional,7.0,9.1,0.443,premium,0.2514,45.9,64.1,Kimberly Ellison,fitzgeraldlaura@example.org,th_TH,Slovenia
u_000324,power_user,26,mid,daily,8.4,2.5,0.834,premium,0.0664,78.7,76.4,Christopher Peters,ifarmer@example.org,uk_UA,Mauritania
u_000325,power_user,33,high,weekly,7.8,4.8,0.744,basic,0.0272,93.8,72.9,Mark Brock,thomasburke@example.org,bho_IN,Cyprus
u_000326,price_sensitive,38,low,daily,8.5,9.5,0.267,free,0.4836,53.5,46.4,David George MD,susan13@example.org,pt_PT,Vietnam
u_000327,casual_browser,44,low,weekly,6.7,5.4,0.169,basic,0.2697,30.8,34.2,Jake Thomas,reyestina@example.org,ky_KG,Jamaica
u_000328,power_user,21,mid,daily,7.4,3.2,0.826,premium,0.1515,75.4,100.0,Christine Zavala,amberbanks@example.net,sv_FI,Sao Tome and Principe
u_000329,early_adopter,32,mid,daily,8.0,6.9,0.933,premium,0.1007,89.0,84.5,Alexandria Spencer,allentammy@example.org,kw_GB,Czech Republic
u_000330,price_sensitive,23,low,weekly,1.8,9.8,0.246,basic,0.4689,57.9,48.4,Dawn Parker,barbaralee@example.net,ff_SN,Cocos (Keeling) Islands
u_000331,power_user,27,high,daily,9.0,1.7,0.696,premium,0.0554,88.9,80.4,Carol Obrien,brookehancock@example.com,zh_SG,Russian Federation
u_000332,power_user,25,high,daily,8.5,1.0,0.776,basic,0.0535,76.9,85.9,Elizabeth Wright,dphillips@example.net,br_FR,Malaysia
u_000333,casual_browser,33,low,daily,6.2,4.6,0.302,free,0.286,37.2,31.4,Stephanie Douglas,eric35@example.org,bem_ZM,Tajikistan
u_000334,price_sensitive,28,low,weekly,7.4,8.8,0.403,free,0.3872,69.8,37.4,Sherry Soto,marilyn62@example.org,zh_HK,Romania
u_000335,enterprise_user,28,mid,daily,6.4,4.2,0.424,basic,0.0524,78.9,72.9,Victor Brandt,kathrynwilliams@example.org,ml_IN,Saint Lucia
u_000336,power_user,18,mid,weekly,6.0,5.1,0.807,basic,0.0622,75.8,63.9,Joseph Ochoa,laura15@example.com,nr_ZA,Qatar
u_000337,power_user,28,high,daily,7.5,3.5,0.719,premium,0.1639,81.5,91.6,Elizabeth Sutton,hoganashlee@example.org,lg_UG,Panama
u_000338,power_user,33,high,daily,7.8,1.0,0.932,premium,0.083,82.9,65.9,Nicholas Payne,morgantricia@example.com,zh_CN,Jersey
u_000339,early_adopter,28,mid,weekly,8.8,7.4,0.765,premium,0.1367,79.8,72.2,Jason Smith,rileyheather@example.com,mn_MN,Liechtenstein
u_000340,power_user,30,mid,daily,9.3,4.3,0.765,premium,0.1143,96.9,86.2,James James,elainewells@example.org,sl_SI,Tajikistan
u_000341,casual_browser,20,high,occasional,6.4,3.9,0.331,premium,0.1869,27.8,81.8,Rachael Watson,william15@example.net,eo_US,Mayotte
u_000342,power_user,28,high,weekly,7.0,2.1,0.748,basic,0.0843,74.8,81.6,Michelle Evans,elizabeth56@example.net,ja_JP,Congo
